Model,Dataset/Fold,Reduction,Accuracy,Time,F1
"KNN, 5, euclidean_distance, information_gain_weight, shepard, GCNN",Hepatitis/4,GCNN,0.8125,0.0009968280792236328,0.728448275862069
"KNN, 5, manhattan_distance, information_gain_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.001992464065551758,0.728448275862069
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.0019931793212890625,0.728448275862069
"KNN, 5, manhattan_distance, information_gain_weight, shepard, GCNN",Hepatitis/4,GCNN,0.8125,0.000995635986328125,0.728448275862069
"KNN, 5, clark_distance, information_gain_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.001993417739868164,0.728448275862069
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.001992464065551758,0.728448275862069
"KNN, 5, clark_distance, information_gain_weight, shepard, GCNN",Hepatitis/4,GCNN,0.8125,0.0019922256469726562,0.728448275862069
"KNN, 7, euclidean_distance, information_gain_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.0019931793212890625,0.728448275862069
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.0019943714141845703,0.728448275862069
"KNN, 7, euclidean_distance, information_gain_weight, shepard, GCNN",Hepatitis/4,GCNN,0.8125,0.0009982585906982422,0.728448275862069
"KNN, 7, manhattan_distance, information_gain_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.001992940902709961,0.728448275862069
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.0009963512420654297,0.728448275862069
"KNN, 7, manhattan_distance, information_gain_weight, shepard, GCNN",Hepatitis/4,GCNN,0.8125,0.0019931793212890625,0.728448275862069
"KNN, 7, clark_distance, information_gain_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.0029914379119873047,0.728448275862069
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.001991748809814453,0.728448275862069
"KNN, 7, clark_distance, information_gain_weight, shepard, GCNN",Hepatitis/4,GCNN,0.8125,0.0019927024841308594,0.728448275862069
"KNN, 1, euclidean_distance, reliefF_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.0029892921447753906,0.728448275862069
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.00299072265625,0.728448275862069
"KNN, 1, euclidean_distance, reliefF_weight, shepard, GCNN",Hepatitis/4,GCNN,0.8125,0.00398707389831543,0.728448275862069
"KNN, 1, manhattan_distance, reliefF_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.003994941711425781,0.728448275862069
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.0019936561584472656,0.728448275862069
"KNN, 1, manhattan_distance, reliefF_weight, shepard, GCNN",Hepatitis/4,GCNN,0.8125,0.0009975433349609375,0.728448275862069
"KNN, 1, clark_distance, reliefF_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.625,0.001993417739868164,0.65625
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.625,0.0009965896606445312,0.65625
"KNN, 1, clark_distance, reliefF_weight, shepard, GCNN",Hepatitis/4,GCNN,0.625,0.0019927024841308594,0.65625
"KNN, 3, euclidean_distance, reliefF_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.0029897689819335938,0.728448275862069
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.0009965896606445312,0.728448275862069
"KNN, 3, euclidean_distance, reliefF_weight, shepard, GCNN",Hepatitis/4,GCNN,0.875,0.0010271072387695312,0.8482142857142857
"KNN, 3, manhattan_distance, reliefF_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.0020704269409179688,0.728448275862069
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.0009968280792236328,0.728448275862069
"KNN, 3, manhattan_distance, reliefF_weight, shepard, GCNN",Hepatitis/4,GCNN,0.9375,0.0019927024841308594,0.9324074074074074
"KNN, 3, clark_distance, reliefF_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.0009970664978027344,0.728448275862069
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.0009965896606445312,0.728448275862069
"KNN, 3, clark_distance, reliefF_weight, shepard, GCNN",Hepatitis/4,GCNN,0.9375,0.0010216236114501953,0.9324074074074074
"KNN, 5, euclidean_distance, reliefF_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.0020020008087158203,0.728448275862069
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.0009961128234863281,0.728448275862069
"KNN, 5, euclidean_distance, reliefF_weight, shepard, GCNN",Hepatitis/4,GCNN,0.875,0.0010535717010498047,0.8482142857142857
"KNN, 5, manhattan_distance, reliefF_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.001992940902709961,0.728448275862069
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.0010025501251220703,0.728448275862069
"KNN, 5, manhattan_distance, reliefF_weight, shepard, GCNN",Hepatitis/4,GCNN,0.9375,0.0020751953125,0.9324074074074074
"KNN, 5, clark_distance, reliefF_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.0019931793212890625,0.728448275862069
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.0009970664978027344,0.728448275862069
"KNN, 5, clark_distance, reliefF_weight, shepard, GCNN",Hepatitis/4,GCNN,0.9375,0.001020193099975586,0.9324074074074074
"KNN, 7, euclidean_distance, reliefF_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.002991914749145508,0.728448275862069
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.003986358642578125,0.728448275862069
"KNN, 7, euclidean_distance, reliefF_weight, shepard, GCNN",Hepatitis/4,GCNN,0.8125,0.002990245819091797,0.728448275862069
"KNN, 7, manhattan_distance, reliefF_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.004984378814697266,0.728448275862069
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.0019996166229248047,0.728448275862069
"KNN, 7, manhattan_distance, reliefF_weight, shepard, GCNN",Hepatitis/4,GCNN,0.875,0.0019936561584472656,0.8482142857142857
"KNN, 7, clark_distance, reliefF_weight, majority_class, GCNN",Hepatitis/4,GCNN,0.8125,0.0009963512420654297,0.728448275862069
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/4,GCNN,0.8125,0.002991199493408203,0.728448275862069
"KNN, 7, clark_distance, reliefF_weight, shepard, GCNN",Hepatitis/4,GCNN,0.875,0.0039865970611572266,0.8482142857142857
"KNN, 1, euclidean_distance, equal_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0049839019775390625,0.7438330170777988
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001992464065551758,0.7438330170777988
"KNN, 1, euclidean_distance, equal_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 1, manhattan_distance, equal_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.002000570297241211,0.7438330170777988
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 1, manhattan_distance, equal_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993417739868164,0.7438330170777988
"KNN, 1, clark_distance, equal_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.7647058823529411,0.0019931793212890625,0.7137254901960784
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.7647058823529411,0.0013794898986816406,0.7137254901960784
"KNN, 1, clark_distance, equal_weight, shepard, GCNN",Hepatitis/5,GCNN,0.7647058823529411,0.0009963512420654297,0.7137254901960784
"KNN, 3, euclidean_distance, equal_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993417739868164,0.7438330170777988
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0010023117065429688,0.7438330170777988
"KNN, 3, euclidean_distance, equal_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009970664978027344,0.7438330170777988
"KNN, 3, manhattan_distance, equal_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001992940902709961,0.7438330170777988
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993417739868164,0.7438330170777988
"KNN, 3, manhattan_distance, equal_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0,0.7438330170777988
"KNN, 3, clark_distance, equal_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993417739868164,0.7438330170777988
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 3, clark_distance, equal_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 5, euclidean_distance, equal_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 5, euclidean_distance, equal_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.000997781753540039,0.7438330170777988
"KNN, 5, manhattan_distance, equal_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993417739868164,0.7438330170777988
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019936561584472656,0.7438330170777988
"KNN, 5, manhattan_distance, equal_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009970664978027344,0.7438330170777988
"KNN, 5, clark_distance, equal_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019941329956054688,0.7438330170777988
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009961128234863281,0.7438330170777988
"KNN, 5, clark_distance, equal_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 7, euclidean_distance, equal_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019936561584472656,0.7438330170777988
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009963512420654297,0.7438330170777988
"KNN, 7, euclidean_distance, equal_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 7, manhattan_distance, equal_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009968280792236328,0.7438330170777988
"KNN, 7, manhattan_distance, equal_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 7, clark_distance, equal_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001992940902709961,0.7438330170777988
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009975433349609375,0.7438330170777988
"KNN, 7, clark_distance, equal_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009963512420654297,0.7438330170777988
"KNN, 1, euclidean_distance, information_gain_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009963512420654297,0.7438330170777988
"KNN, 1, euclidean_distance, information_gain_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001994609832763672,0.7438330170777988
"KNN, 1, manhattan_distance, information_gain_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0029897689819335938,0.7438330170777988
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993894577026367,0.7438330170777988
"KNN, 1, manhattan_distance, information_gain_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 1, clark_distance, information_gain_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993417739868164,0.7438330170777988
"KNN, 1, clark_distance, information_gain_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001992940902709961,0.7438330170777988
"KNN, 3, euclidean_distance, information_gain_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.002989530563354492,0.7438330170777988
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993894577026367,0.7438330170777988
"KNN, 3, euclidean_distance, information_gain_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 3, manhattan_distance, information_gain_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019919872283935547,0.7438330170777988
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 3, manhattan_distance, information_gain_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009975433349609375,0.7438330170777988
"KNN, 3, clark_distance, information_gain_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0035011768341064453,0.7438330170777988
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993894577026367,0.7438330170777988
"KNN, 3, clark_distance, information_gain_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001992940902709961,0.7438330170777988
"KNN, 5, euclidean_distance, information_gain_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009961128234863281,0.7438330170777988
"KNN, 5, euclidean_distance, information_gain_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001001596450805664,0.7438330170777988
"KNN, 5, manhattan_distance, information_gain_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993417739868164,0.7438330170777988
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001994609832763672,0.7438330170777988
"KNN, 5, manhattan_distance, information_gain_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993894577026367,0.7438330170777988
"KNN, 5, clark_distance, information_gain_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0029916763305664062,0.7438330170777988
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019927024841308594,0.7438330170777988
"KNN, 5, clark_distance, information_gain_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019919872283935547,0.7438330170777988
"KNN, 7, euclidean_distance, information_gain_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001990795135498047,0.7438330170777988
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 7, euclidean_distance, information_gain_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009970664978027344,0.7438330170777988
"KNN, 7, manhattan_distance, information_gain_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001992464065551758,0.7438330170777988
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009970664978027344,0.7438330170777988
"KNN, 7, manhattan_distance, information_gain_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993894577026367,0.7438330170777988
"KNN, 7, clark_distance, information_gain_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.002991199493408203,0.7438330170777988
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019943714141845703,0.7438330170777988
"KNN, 7, clark_distance, information_gain_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019927024841308594,0.7438330170777988
"KNN, 1, euclidean_distance, reliefF_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.7647058823529411,0.0029909610748291016,0.7137254901960784
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.7647058823529411,0.0019941329956054688,0.7137254901960784
"KNN, 1, euclidean_distance, reliefF_weight, shepard, GCNN",Hepatitis/5,GCNN,0.7647058823529411,0.0019936561584472656,0.7137254901960784
"KNN, 1, manhattan_distance, reliefF_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019927024841308594,0.7438330170777988
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009968280792236328,0.7438330170777988
"KNN, 1, manhattan_distance, reliefF_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 1, clark_distance, reliefF_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019927024841308594,0.7438330170777988
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001999378204345703,0.7438330170777988
"KNN, 1, clark_distance, reliefF_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.000995635986328125,0.7438330170777988
"KNN, 3, euclidean_distance, reliefF_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.002991914749145508,0.7438330170777988
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.002989530563354492,0.7438330170777988
"KNN, 3, euclidean_distance, reliefF_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.000995635986328125,0.7438330170777988
"KNN, 3, manhattan_distance, reliefF_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019996166229248047,0.7438330170777988
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 3, manhattan_distance, reliefF_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 3, clark_distance, reliefF_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993417739868164,0.7438330170777988
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993894577026367,0.7438330170777988
"KNN, 3, clark_distance, reliefF_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009963512420654297,0.7438330170777988
"KNN, 5, euclidean_distance, reliefF_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001992464065551758,0.7438330170777988
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.000995635986328125,0.7438330170777988
"KNN, 5, euclidean_distance, reliefF_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0010187625885009766,0.7438330170777988
"KNN, 5, manhattan_distance, reliefF_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993894577026367,0.7438330170777988
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 5, manhattan_distance, reliefF_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009963512420654297,0.7438330170777988
"KNN, 5, clark_distance, reliefF_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993894577026367,0.7438330170777988
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009968280792236328,0.7438330170777988
"KNN, 5, clark_distance, reliefF_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0010192394256591797,0.7438330170777988
"KNN, 7, euclidean_distance, reliefF_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001992464065551758,0.7438330170777988
"KNN, 7, euclidean_distance, reliefF_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 7, manhattan_distance, reliefF_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 7, manhattan_distance, reliefF_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993417739868164,0.7438330170777988
"KNN, 7, clark_distance, reliefF_weight, majority_class, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993417739868164,0.7438330170777988
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.001993894577026367,0.7438330170777988
"KNN, 7, clark_distance, reliefF_weight, shepard, GCNN",Hepatitis/5,GCNN,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 1, euclidean_distance, equal_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.9333333333333333,0.003986835479736328,0.9366459627329193
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.9333333333333333,0.0019936561584472656,0.9366459627329193
"KNN, 1, euclidean_distance, equal_weight, shepard, GCNN",Hepatitis/6,GCNN,0.9333333333333333,0.0009961128234863281,0.9366459627329193
"KNN, 1, manhattan_distance, equal_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.9333333333333333,0.000997304916381836,0.9366459627329193
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.9333333333333333,0.0009963512420654297,0.9366459627329193
"KNN, 1, manhattan_distance, equal_weight, shepard, GCNN",Hepatitis/6,GCNN,0.9333333333333333,0.0009965896606445312,0.9366459627329193
"KNN, 1, clark_distance, equal_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.001992940902709961,0.8666666666666667
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.0009980201721191406,0.8666666666666667
"KNN, 1, clark_distance, equal_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.0010027885437011719,0.8666666666666667
"KNN, 3, euclidean_distance, equal_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0019931793212890625,0.711111111111111
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.001992464065551758,0.711111111111111
"KNN, 3, euclidean_distance, equal_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.0009968280792236328,0.8384615384615385
"KNN, 3, manhattan_distance, equal_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0019931793212890625,0.711111111111111
"KNN, 3, manhattan_distance, equal_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.0019927024841308594,0.8666666666666667
"KNN, 3, clark_distance, equal_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.0009965896606445312,0.8384615384615385
"KNN, 3, clark_distance, equal_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.0009963512420654297,0.8666666666666667
"KNN, 5, euclidean_distance, equal_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0019931793212890625,0.711111111111111
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0019931793212890625,0.711111111111111
"KNN, 5, euclidean_distance, equal_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.0009965896606445312,0.8384615384615385
"KNN, 5, manhattan_distance, equal_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 5, manhattan_distance, equal_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.0009968280792236328,0.8666666666666667
"KNN, 5, clark_distance, equal_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.003986835479736328,0.8384615384615385
"KNN, 5, clark_distance, equal_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.0039882659912109375,0.8666666666666667
"KNN, 7, euclidean_distance, equal_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0019927024841308594,0.711111111111111
